date_time,latitude,longitude,depth,magnitude,location
10 February 2021 - 09:58 PM,06.67,125.14,008,2.0,009km S 11° W of Magsaysay (Davao Del Sur)
10 February 2021 - 08:32 PM,09.97,126.14,021,2.1,009km S 56° E of Burgos (Surigao Del Norte)
10 February 2021 - 07:36 PM,13.94,120.51,109,1.5,018km N 49° W of Calatagan (Batangas)
10 February 2021 - 07:13 PM,07.90,126.38,016,2.1,003km S 26° W of Boston (Davao Oriental)
10 February 2021 - 06:03 PM,04.53,127.39,127,4.9,239km S 66° E of Sarangani (Davao Occidental)
10 February 2021 - 05:01 PM,07.42,126.61,047,2.7,011km N 23° E of Caraga (Davao Oriental)
10 February 2021 - 02:49 PM,07.78,126.43,030,1.9,003km S 68° W of Cateel (Davao Oriental)
10 February 2021 - 02:08 PM,05.61,126.40,010,2.3,090km S 68° E of Jose Abad Santos (Davao Occidental)
10 February 2021 - 02:03 PM,08.01,125.92,032,1.8,008km S 29° W of Veruela (Agusan Del Sur)
10 February 2021 - 09:01 AM,08.35,126.88,032,2.4,060km S 89° E of Hinatuan (Surigao Del Sur)
10 February 2021 - 08:20 AM,06.45,125.64,189,2.8,005km N 31° E of Malita (Davao Occidental)
10 February 2021 - 07:08 AM,16.30,120.82,027,2.1,016km S 68° E of Itogon (Benguet)
10 February 2021 - 06:52 AM,17.47,120.43,050,2.9,002km S 16° W of Santa (Ilocos Sur)
10 February 2021 - 06:48 AM,10.38,124.73,001,3.3,002km N 65° W of Hilongos (Leyte)
10 February 2021 - 06:43 AM,13.72,120.61,099,2.5,013km S 11° W of Calatagan (Batangas)
10 February 2021 - 06:30 AM,13.64,120.48,031,2.0,025km N 04° E of Paluan (Occidental Mindoro)
10 February 2021 - 05:46 AM,10.36,124.97,001,2.4,001km N 11° W of Bontoc (Southern Leyte)
10 February 2021 - 05:22 AM,19.29,121.18,063,1.9,021km N 07° W of Dalupiri Island (Calayan) (Cagayan)
10 February 2021 - 04:10 AM,13.70,120.53,062,1.9,018km S 37° W of Calatagan (Batangas)
10 February 2021 - 04:06 AM,06.79,125.08,006,2.4,009km N 60° W of Magsaysay (Davao Del Sur)
10 February 2021 - 03:04 AM,11.89,120.63,033,3.4,070km S 43° W of San Jose (Occidental Mindoro)
10 February 2021 - 02:22 AM,10.10,125.97,021,2.7,014km N 53° W of Burgos (Surigao Del Norte)
10 February 2021 - 02:12 AM,05.44,125.30,031,2.0,014km N 78° W of Sarangani (Davao Occidental)
10 February 2021 - 01:41 AM,15.34,122.29,001,3.1,065km N 32° E of Burdeos (Quezon)
10 February 2021 - 12:48 AM,06.76,125.02,011,3.4,014km N 89° W of Magsaysay (Davao Del Sur)
10 February 2021 - 12:16 AM,06.78,125.06,010,2.5,011km N 73° W of Magsaysay (Davao Del Sur)
10 February 2021 - 12:14 AM,14.57,123.09,001,2.7,019km N 57° E of Tinaga Island (Vinzons) (Camarines Norte)
09 February 2021 - 11:28 PM,10.35,125.11,001,2.5,011km S 66° W of Hinunangan (Southern Leyte)
09 February 2021 - 11:14 PM,06.81,125.04,009,1.9,014km N 64° W of Magsaysay (Davao Del Sur)
09 February 2021 - 10:11 PM,06.83,125.03,016,2.1,016km N 57° W of Magsaysay (Davao Del Sur)
09 February 2021 - 10:05 PM,14.47,122.99,003,2.1,005km S 87° E of Tinaga Island (Vinzons) (Camarines Norte)
09 February 2021 - 09:03 PM,13.72,120.55,104,2.6,016km S 34° W of Calatagan (Batangas)
09 February 2021 - 08:05 PM,08.52,126.78,032,2.1,051km N 71° E of Hinatuan (Surigao Del Sur)
09 February 2021 - 07:00 PM,06.56,125.90,022,3.0,022km S 61° W of Governor Generoso (Davao Oriental)
09 February 2021 - 05:05 PM,06.07,126.85,033,2.1,107km S 53° E of Governor Generoso (Davao Oriental)
09 February 2021 - 12:42 PM,10.40,125.13,004,3.1,007km N 85° W of Hinunangan (Southern Leyte)
09 February 2021 - 12:24 PM,12.41,123.81,026,2.3,004km S 76° E of Batuan (Masbate)
09 February 2021 - 11:39 AM,09.34,125.71,018,2.6,018km N 64° E of Santiago (Agusan Del Norte)
09 February 2021 - 10:51 AM,19.12,121.14,012,4.3,007km N 83° W of Dalupiri Island (Calayan) (Cagayan)
09 February 2021 - 08:36 AM,06.71,125.11,011,1.7,007km S 47° W of Magsaysay (Davao Del Sur)
09 February 2021 - 08:28 AM,09.80,125.71,030,2.0,014km S 16° E of Cagdianao (Dinagat Islands)
09 February 2021 - 08:00 AM,12.10,120.57,022,2.7,061km S 63° W of San Jose (Occidental Mindoro)
09 February 2021 - 07:50 AM,11.86,120.66,028,3.7,070km S 39° W of San Jose (Occidental Mindoro)
09 February 2021 - 07:36 AM,11.83,120.66,033,2.3,073km S 38° W of San Jose (Occidental Mindoro)
09 February 2021 - 07:30 AM,12.01,120.57,024,3.2,066km S 54° W of San Jose (Occidental Mindoro)
09 February 2021 - 07:27 AM,11.85,120.69,030,3.4,069km S 37° W of San Jose (Occidental Mindoro)
09 February 2021 - 07:24 AM,11.90,120.71,023,5.0,063km S 38° W of San Jose (Occidental Mindoro)
09 February 2021 - 07:10 AM,09.90,125.30,004,2.1,002km S 62° E of San Ricardo (Southern Leyte)
09 February 2021 - 05:46 AM,06.29,126.05,138,3.6,040km S 04° W of Governor Generoso (Davao Oriental)
09 February 2021 - 05:21 AM,16.21,121.28,033,1.8,012km S 09° W of Kasibu (Nueva Vizcaya)
09 February 2021 - 05:09 AM,09.81,126.34,023,1.8,021km N 81° E of General Luna (Surigao Del Norte)
09 February 2021 - 04:48 AM,09.25,125.92,033,1.7,005km S 73° W of Madrid (Surigao Del Sur)
09 February 2021 - 04:41 AM,05.59,127.09,013,2.8,163km S 44° E of Governor Generoso (Davao Oriental)
09 February 2021 - 04:10 AM,14.48,123.07,001,2.6,013km N 90° E of Tinaga Island (Vinzons) (Camarines Norte)
09 February 2021 - 03:47 AM,06.89,124.97,011,2.0,026km N 55° W of Magsaysay (Davao Del Sur)
09 February 2021 - 03:00 AM,08.11,123.66,002,3.1,011km N 62° W of City Of Tangub (Misamis Occidental)
09 February 2021 - 02:21 AM,06.73,125.02,007,2.1,032km S 14° W of Kidapawan City
09 February 2021 - 02:20 AM,11.16,126.10,001,2.4,043km N 71° E of Guiuan (Eastern Samar)
09 February 2021 - 02:10 AM,05.89,127.23,027,2.9,154km S 56° E of Governor Generoso (Davao Oriental)
09 February 2021 - 01:56 AM,13.60,120.56,079,2.7,025km N 47° W of Abra De Ilog (Occidental Mindoro)
09 February 2021 - 01:51 AM,13.54,121.02,033,2.2,020km S 49° E of Tingloy (Batangas)
09 February 2021 - 01:33 AM,07.45,126.81,023,3.6,031km S 63° E of Baganga (Davao Oriental)
09 February 2021 - 12:40 AM,05.58,127.25,032,2.8,177km S 48° E of Governor Generoso (Davao Oriental)
09 February 2021 - 12:37 AM,06.70,125.06,016,2.4,012km S 58° W of Magsaysay (Davao Del Sur)
09 February 2021 - 12:36 AM,09.54,126.53,034,2.0,047km S 56° E of General Luna (Surigao Del Norte)
09 February 2021 - 12:11 AM,14.86,119.02,018,2.5,114km S 56° W of Palauig (Zambales)
08 February 2021 - 11:55 PM,14.16,120.39,118,1.8,028km N 71° W of Nasugbu (Batangas)
08 February 2021 - 11:48 PM,06.74,125.14,002,1.5,002km S 32° W of Magsaysay (Davao Del Sur)
08 February 2021 - 11:10 PM,09.49,125.57,019,2.5,003km N 18° W of Alegria (Surigao Del Norte)
08 February 2021 - 11:00 PM,06.81,125.10,010,1.8,009km N 43° W of Magsaysay (Davao Del Sur)
08 February 2021 - 10:51 PM,06.71,125.09,004,1.6,008km S 58° W of Magsaysay (Davao Del Sur)
08 February 2021 - 10:50 PM,06.73,125.15,003,2.1,002km S 16° W of Magsaysay (Davao Del Sur)
08 February 2021 - 10:36 PM,06.88,124.97,009,1.9,012km N 66° E of Tulunan (Cotabato)
08 February 2021 - 10:17 PM,06.78,125.08,012,2.7,008km N 67° W of Magsaysay (Davao Del Sur)
08 February 2021 - 10:02 PM,15.50,120.74,028,1.9,006km N 10° E of La Paz (Tarlac)
08 February 2021 - 09:13 PM,16.35,120.96,033,2.0,010km N 53° W of Aritao (Nueva Vizcaya)
08 February 2021 - 08:02 PM,10.56,124.81,004,2.5,010km N 52° E of Inopacan (Leyte)
08 February 2021 - 07:53 PM,06.84,124.93,024,2.5,006km N 82° E of Tulunan (Cotabato)
08 February 2021 - 07:16 PM,14.37,120.34,094,2.8,017km S 67° W of Mariveles (Bataan)
08 February 2021 - 06:32 PM,10.39,125.11,001,2.0,009km S 84° W of Hinunangan (Southern Leyte)
08 February 2021 - 03:54 PM,14.72,119.00,003,4.4,120km S 78° W of San Antonio (Zambales)
08 February 2021 - 01:50 PM,16.24,121.28,033,2.2,013km S 08° W of Kayapa (Nueva Vizcaya)
08 February 2021 - 01:43 PM,06.70,125.15,007,2.2,006km S 04° W of Magsaysay (Davao Del Sur)
08 February 2021 - 01:16 PM,06.77,126.07,030,2.3,013km N 03° W of Governor Generoso (Davao Oriental)
08 February 2021 - 01:13 PM,05.64,126.96,001,3.5,149km S 78° E of Jose Abad Santos (Davao Occidental)
08 February 2021 - 12:42 PM,06.75,125.02,014,2.1,015km S 86° W of Magsaysay (Davao Del Sur)
08 February 2021 - 12:34 PM,06.87,125.04,012,2.2,018km N 46° W of Magsaysay (Davao Del Sur)
08 February 2021 - 11:10 AM,19.13,121.06,007,2.5,016km N 81° W of Dalupiri Island (Calayan) (Cagayan)
08 February 2021 - 10:00 AM,09.04,126.57,024,1.5,037km N 86° E of Tago (Surigao Del Sur)
08 February 2021 - 09:30 AM,05.65,125.39,025,3.6,026km N 07° W of Sarangani (Davao Occidental)
08 February 2021 - 08:07 AM,13.28,122.51,001,2.3,018km S 76° W of San Andres (Quezon)
08 February 2021 - 08:00 AM,05.74,127.15,062,5.7,156km S 50° E of Governor Generoso (Davao Oriental)
08 February 2021 - 07:53 AM,09.82,126.44,006,2.2,031km N 82° E of General Luna (Surigao Del Norte)
08 February 2021 - 07:27 AM,06.78,125.13,007,3.2,005km N 41° W of Magsaysay (Davao Del Sur)
08 February 2021 - 06:17 AM,06.78,125.05,013,2.5,012km N 76° W of Magsaysay (Davao Del Sur)
08 February 2021 - 05:46 AM,06.72,125.11,008,2.4,006km S 48° W of Magsaysay (Davao Del Sur)
08 February 2021 - 03:26 AM,05.41,126.46,050,3.6,106km S 58° E of Jose Abad Santos (Davao Occidental)
08 February 2021 - 03:12 AM,16.98,119.82,030,2.6,061km N 76° W of Luna (La Union)
08 February 2021 - 02:14 AM,06.75,125.02,017,2.0,015km S 89° W of Magsaysay (Davao Del Sur)
08 February 2021 - 02:07 AM,15.66,121.08,026,2.8,006km S 89° E of Llanera (Nueva Ecija)
08 February 2021 - 01:51 AM,12.07,120.57,025,2.6,040km N 79° E of Coron (Palawan)
08 February 2021 - 01:42 AM,06.85,125.06,011,2.5,015km N 45° W of Magsaysay (Davao Del Sur)
08 February 2021 - 01:31 AM,07.02,124.99,003,3.0,011km N 83° W of City Of Kidapawan (Cotabato)
08 February 2021 - 01:16 AM,09.90,126.25,029,2.2,017km N 37° E of General Luna (Surigao Del Norte)
08 February 2021 - 12:52 AM,13.89,120.46,085,2.3,020km N 72° W of Calatagan (Batangas)
07 February 2021 - 11:49 PM,09.77,124.67,012,2.6,011km N 73° E of Anda (Bohol)
07 February 2021 - 11:48 PM,07.00,124.99,007,2.5,012km S 84° W of City Of Kidapawan (Cotabato)
07 February 2021 - 11:45 PM,16.09,121.84,019,2.3,013km S 65° W of Dinalungan (Aurora)
07 February 2021 - 11:29 PM,09.88,122.38,019,2.0,014km N 25° W of City Of Sipalay (Negros Occidental)
07 February 2021 - 10:46 PM,17.40,120.23,022,2.6,023km S 66° W of Santa (Ilocos Sur)
07 February 2021 - 10:45 PM,06.62,126.37,029,2.8,033km S 83° E of Governor Generoso (Davao Oriental)
07 February 2021 - 10:31 PM,06.84,125.12,031,2.1,010km N 20° W of Magsaysay (Davao Del Sur)
07 February 2021 - 10:04 PM,09.80,124.50,014,2.0,010km N 53° W of Anda (Bohol)
07 February 2021 - 09:59 PM,09.61,124.85,002,2.6,034km S 63° E of Anda (Bohol)
07 February 2021 - 09:26 PM,06.81,125.15,013,2.4,006km N 08° W of Magsaysay (Davao Del Sur)
07 February 2021 - 08:26 PM,06.83,124.96,022,2.4,023km N 68° W of Magsaysay (Davao Del Sur)
07 February 2021 - 08:08 PM,15.05,121.42,016,2.3,039km N 34° W of General Nakar (Quezon)
07 February 2021 - 07:45 PM,06.77,125.17,010,2.2,003km N 40° E of Magsaysay (Davao Del Sur)
07 February 2021 - 07:19 PM,05.21,126.33,101,3.8,109km S 45° E of Jose Abad Santos (Davao Occidental)
07 February 2021 - 05:58 PM,06.72,125.09,022,2.9,008km S 60° W of Magsaysay (Davao Del Sur)
07 February 2021 - 05:46 PM,11.47,124.43,014,1.9,002km N 19° E of Calubian (Leyte)
07 February 2021 - 05:46 PM,06.90,124.64,062,1.8,011km N 03° E of Lambayong (Sultan Kudarat)
07 February 2021 - 03:57 PM,06.70,125.03,027,2.1,015km S 65° W of Magsaysay (Davao Del Sur)
07 February 2021 - 12:52 PM,06.68,125.05,022,1.8,014km S 56° W of Magsaysay (Davao Del Sur)
07 February 2021 - 12:41 PM,06.72,125.02,029,2.2,015km S 77° W of Magsaysay (Davao Del Sur)
07 February 2021 - 12:34 PM,06.69,125.04,021,2.3,015km S 60° W of Magsaysay (Davao Del Sur)
07 February 2021 - 12:30 PM,06.79,125.07,011,3.5,011km N 66° W of Magsaysay (Davao Del Sur)
07 February 2021 - 12:22 PM,06.75,125.11,010,6.1,005km S 85° W of Magsaysay (Davao Del Sur)
07 February 2021 - 11:42 AM,06.06,126.67,021,2.6,093km S 45° E of Governor Generoso (Davao Oriental)
07 February 2021 - 10:14 AM,09.46,125.78,032,2.8,023km N 87° E of Kitcharao (Agusan Del Norte)
07 February 2021 - 09:45 AM,14.49,123.00,002,2.6,006km N 69° E of Tinaga Island (Vinzons) (Camarines Norte)
07 February 2021 - 08:35 AM,10.77,122.34,022,3.3,006km S 74° W of Leon (Iloilo)
07 February 2021 - 08:11 AM,09.08,125.64,006,2.6,007km N 61° E of Remedios T. Romualdez (Agusan Del Norte)
07 February 2021 - 07:28 AM,06.76,125.09,018,4.8,007km N 83° W of Magsaysay (Davao Del Sur)
07 February 2021 - 05:26 AM,19.62,121.86,003,2.9,013km N 23° W of Babuyan Island (Calayan) (Cagayan)
07 February 2021 - 05:25 AM,10.77,125.34,032,1.6,033km N 37° E of Silago (Southern Leyte)
07 February 2021 - 05:06 AM,05.10,126.59,034,3.2,138km S 50° E of Jose Abad Santos (Davao Occidental)
07 February 2021 - 05:02 AM,11.99,120.65,023,1.8,049km S 89° E of Coron (Palawan)
07 February 2021 - 04:22 AM,13.95,120.39,063,1.6,029km N 64° W of Calatagan (Batangas)
07 February 2021 - 03:49 AM,09.88,124.04,004,2.9,004km N 54° E of Catigbian (Bohol)
07 February 2021 - 03:48 AM,16.22,122.09,024,2.5,008km S 30° W of Casiguran (Aurora)
07 February 2021 - 02:45 AM,06.74,123.60,030,2.1,054km N 68° W of Kalamansig (Sultan Kudarat)
07 February 2021 - 02:41 AM,09.19,122.18,020,2.7,055km S 35° W of Hinoba-an (Negros Occidental)
07 February 2021 - 02:28 AM,09.50,126.30,031,1.9,028km N 26° E of Cortes (Surigao Del Sur)
07 February 2021 - 01:44 AM,06.48,126.19,030,3.0,023km S 36° E of Governor Generoso (Davao Oriental)
07 February 2021 - 12:36 AM,15.55,119.48,018,2.0,048km N 75° W of Palauig (Zambales)
07 February 2021 - 12:24 AM,08.74,126.01,005,2.1,015km N 37° W of Lianga (Surigao Del Sur)
06 February 2021 - 10:29 PM,13.96,120.58,090,2.1,015km N 20° W of Calatagan (Batangas)
06 February 2021 - 10:27 PM,10.93,124.76,001,2.3,008km N 83° E of Albuera (Leyte)
06 February 2021 - 08:49 PM,06.97,125.69,026,2.1,014km S 40° E of City Of Davao (Davao Del Sur)
06 February 2021 - 08:46 PM,09.27,122.91,012,2.6,009km S 39° E of Santa Catalina (Negros Oriental)
06 February 2021 - 08:19 PM,13.66,124.41,060,2.6,013km S 07° E of Gigmoto (Catanduanes)
06 February 2021 - 08:19 PM,19.01,121.48,022,2.1,021km N 34° E of Fuga Island (Aparri) (Cagayan)
06 February 2021 - 07:01 PM,16.22,121.44,025,2.2,018km S 88° W of Nagtipunan (Quirino)
06 February 2021 - 06:21 PM,07.49,126.67,023,4.3,015km S 54° E of Baganga (Davao Oriental)
06 February 2021 - 06:02 PM,14.57,123.12,001,3.0,021km N 61° E of Tinaga Island (Vinzons) (Camarines Norte)
06 February 2021 - 03:19 PM,14.47,123.10,002,3.0,017km S 89° E of Tinaga Island (Vinzons) (Camarines Norte)
06 February 2021 - 02:42 PM,16.31,122.15,026,2.1,004km N 37° E of Casiguran (Aurora)
06 February 2021 - 02:00 PM,09.90,126.32,002,2.0,022km N 53° E of General Luna (Surigao Del Norte)
06 February 2021 - 01:22 PM,14.82,122.71,029,2.2,046km N 34° W of Tinaga Island (Vinzons) (Camarines Norte)
06 February 2021 - 12:48 PM,13.64,121.02,033,1.5,013km S 20° W of Batangas City (Batangas)
06 February 2021 - 12:45 PM,19.21,121.18,033,1.7,012km N 12° W of Dalupiri Island (Calayan) (Cagayan)
06 February 2021 - 10:34 AM,18.10,121.40,035,1.9,013km S 11° W of Flora (Apayao)
06 February 2021 - 08:34 AM,13.85,120.56,093,2.1,008km N 72° W of Calatagan (Batangas)
06 February 2021 - 07:15 AM,08.98,126.23,036,2.5,006km N 80° W of Bayabas (Surigao Del Sur)
06 February 2021 - 03:15 AM,14.97,119.13,020,2.6,098km S 59° W of Palauig (Zambales)
06 February 2021 - 03:02 AM,12.05,120.58,021,2.7,063km S 58° W of San Jose (Occidental Mindoro)
06 February 2021 - 01:36 AM,14.37,120.38,110,2.7,014km S 60° W of Mariveles (Bataan)
06 February 2021 - 01:33 AM,09.60,122.22,021,2.2,029km S 51° W of City Of Sipalay (Negros Occidental)
06 February 2021 - 01:25 AM,05.57,125.61,197,3.2,038km S 06° W of Jose Abad Santos (Davao Occidental)
05 February 2021 - 11:51 PM,09.85,126.12,016,2.2,008km N 28° W of General Luna (Surigao Del Norte)
05 February 2021 - 11:43 PM,09.97,126.34,008,2.8,028km N 44° E of General Luna (Surigao Del Norte)
05 February 2021 - 10:14 PM,09.98,124.81,006,2.5,017km S 10° W of City Of Maasin  (Southern Leyte)
05 February 2021 - 08:25 PM,09.70,126.46,006,2.8,035km S 75° E of General Luna (Surigao Del Norte)
05 February 2021 - 08:23 PM,09.79,126.43,010,3.3,031km N 89° E of General Luna (Surigao Del Norte)
05 February 2021 - 07:50 PM,14.52,123.08,008,3.2,015km N 70° E of Tinaga Island (Vinzons) (Camarines Norte)
05 February 2021 - 07:14 PM,09.27,126.82,015,4.2,068km N 61° E of Bayabas (Surigao Del Sur)
05 February 2021 - 07:12 PM,05.97,124.51,016,2.9,010km S 07° E of Maitum (Sarangani)
05 February 2021 - 07:11 PM,10.18,122.42,011,2.6,032km N 45° W of Cauayan (Negros Occidental)
05 February 2021 - 07:00 PM,10.18,122.34,014,2.0,038km N 54° W of Cauayan (Negros Occidental)
05 February 2021 - 06:06 PM,05.14,127.52,124,3.5,224km S 67° E of Jose Abad Santos (Davao Occidental)
05 February 2021 - 04:58 PM,16.83,120.98,001,2.9,003km S 75° W of Hungduan (Ifugao)
05 February 2021 - 04:37 PM,10.06,126.45,005,3.5,041km N 84° E of Burgos (Surigao Del Norte)
05 February 2021 - 03:41 PM,12.18,120.34,010,2.2,025km N 36° E of Coron (Palawan)
05 February 2021 - 02:49 PM,11.80,120.67,036,2.0,075km S 35° W of San Jose (Occidental Mindoro)
05 February 2021 - 08:23 AM,14.57,123.16,001,3.2,025km N 66° E of Tinaga Island (Vinzons) (Camarines Norte)
05 February 2021 - 07:49 AM,11.89,120.69,030,4.9,066km S 38° W of San Jose (Occidental Mindoro)
05 February 2021 - 07:39 AM,09.94,126.21,035,1.8,013km N 90° E of San Isidro (Surigao Del Norte)
05 February 2021 - 07:29 AM,14.61,123.19,001,4.4,030km N 61° E of Tinaga Island (Vinzons) (Camarines Norte)
05 February 2021 - 06:08 AM,14.59,123.14,001,3.7,024km N 59° E of Tinaga Island (Vinzons) (Camarines Norte)
05 February 2021 - 06:00 AM,14.60,123.14,001,5.1,026km N 54° E of Tinaga Island (Vinzons) (Camarines Norte)
05 February 2021 - 05:45 AM,14.53,123.13,005,2.6,020km N 72° E of Tinaga Island (Vinzons) (Camarines Norte)
05 February 2021 - 04:58 AM,06.65,125.23,009,3.2,007km S 14° E of Matanao (Davao Del Sur)
05 February 2021 - 03:22 AM,07.81,126.57,041,2.7,013km N 80° E of Cateel (Davao Oriental)
05 February 2021 - 03:16 AM,09.69,125.84,038,2.0,016km N 60° W of Socorro (Surigao Del Norte)
05 February 2021 - 03:12 AM,16.32,122.12,014,2.9,005km N 01° E of Casiguran (Aurora)
05 February 2021 - 02:41 AM,06.70,123.74,026,2.6,038km N 65° W of Kalamansig (Sultan Kudarat)
05 February 2021 - 02:13 AM,06.71,123.65,003,2.8,047km N 69° W of Kalamansig (Sultan Kudarat)
05 February 2021 - 02:11 AM,16.45,121.51,033,2.0,006km S 17° W of Cabarroguis (Quirino)
04 February 2021 - 10:28 PM,20.21,121.69,104,2.8,024km S 54° W of Sabtang (Batanes)
04 February 2021 - 09:31 PM,09.27,123.19,006,2.1,006km S 73° W of Valencia (Negros Oriental)
04 February 2021 - 09:19 PM,09.01,126.07,027,2.2,013km S 58° W of City Of Tandag (Surigao Del Sur)
04 February 2021 - 09:11 PM,10.27,126.28,001,2.0,036km N 39° E of Burgos (Surigao Del Norte)
04 February 2021 - 09:06 PM,08.70,122.73,033,2.0,052km S 40° W of Siaton (Negros Oriental)
04 February 2021 - 09:05 PM,14.71,118.97,015,3.2,123km S 77° W of San Antonio (Zambales)
04 February 2021 - 07:48 PM,15.78,120.88,028,2.2,011km S 11° W of Lupao (Nueva Ecija)
04 February 2021 - 07:12 PM,16.96,120.49,088,2.4,003km S 47° W of Suyo (Ilocos Sur)
04 February 2021 - 04:31 PM,21.35,121.87,005,3.7,063km N 03° E of Itbayat (Batanes)
04 February 2021 - 04:14 PM,21.11,121.77,007,5.6,036km N 12° W of Itbayat (Batanes)
04 February 2021 - 03:52 PM,09.00,126.37,013,2.5,010km N 69° E of Bayabas (Surigao Del Sur)
04 February 2021 - 03:48 PM,14.60,118.80,016,5.1,145km S 74° W of San Antonio (Zambales)
04 February 2021 - 02:48 PM,09.92,126.11,032,1.7,003km S 43° E of San Isidro (Surigao Del Norte)
04 February 2021 - 02:08 PM,08.79,126.27,022,2.8,004km S 79° W of Marihatag (Surigao Del Sur)
04 February 2021 - 11:36 AM,16.01,119.95,027,1.9,007km S 11° E of Mabini (Pangasinan)
04 February 2021 - 11:30 AM,11.00,125.73,022,2.7,004km S 12° E of Guiuan (Eastern Samar)
04 February 2021 - 09:43 AM,18.75,120.61,024,2.3,027km N 07° W of Burgos (Ilocos Norte)
04 February 2021 - 09:02 AM,11.41,125.48,027,3.0,007km  00 °est of Llorente (Eastern Samar)
04 February 2021 - 07:37 AM,13.54,120.99,001,1.6,006km N 36° E of Puerto Galera (Oriental Mindoro)
04 February 2021 - 06:52 AM,09.54,122.08,002,2.3,046km S 57° W of City Of Sipalay (Negros Occidental)
04 February 2021 - 03:46 AM,06.94,126.13,058,2.0,009km S 83° W of City Of Mati (Davao Oriental)
04 February 2021 - 12:11 AM,17.23,121.73,022,2.2,019km S 11° W of Santo Tomas (Isabela)
03 February 2021 - 11:25 PM,16.28,120.81,016,1.8,023km S 87° W of Aritao (Nueva Vizcaya)
03 February 2021 - 09:50 PM,13.95,120.25,045,2.1,017km N 52° E of Lubang (Occidental Mindoro)
03 February 2021 - 09:41 PM,11.34,125.59,039,2.5,003km S 88° W of Hernani (Eastern Samar)
03 February 2021 - 09:05 PM,08.96,126.38,028,2.6,010km S 85° E of Bayabas (Surigao Del Sur)
03 February 2021 - 08:33 PM,09.59,122.97,001,2.8,016km S 17° E of Mabinay (Negros Oriental)
03 February 2021 - 02:22 PM,06.25,125.20,022,2.1,016km S 29° W of Malungon (Sarangani)
03 February 2021 - 12:34 PM,12.06,125.13,029,2.7,011km N 88° E of San Jose De Buan (Samar)
03 February 2021 - 11:36 AM,13.71,120.56,083,3.5,016km S 31° W of Calatagan (Batangas)
03 February 2021 - 10:56 AM,16.41,120.45,019,2.6,012km N 80° W of Tuba (Benguet)
03 February 2021 - 08:22 AM,09.79,125.51,001,2.5,002km N 86° E of City Of Surigao (Surigao Del Norte)
03 February 2021 - 06:47 AM,10.59,126.12,008,2.1,063km N 05° E of Burgos (Surigao Del Norte)
03 February 2021 - 05:50 AM,05.38,127.29,131,3.9,195km S 44° E of Governor Generoso (Davao Oriental)
03 February 2021 - 05:45 AM,17.69,122.64,032,2.5,054km N 43° E of Divilacan (Isabela)
03 February 2021 - 05:44 AM,08.90,126.18,072,2.2,013km S 81° W of Cagwait (Surigao Del Sur)
03 February 2021 - 05:15 AM,15.86,121.70,001,2.3,018km N 53° E of Baler (Aurora)
03 February 2021 - 04:01 AM,14.36,120.38,092,2.8,015km S 56° W of Mariveles (Bataan)
03 February 2021 - 03:52 AM,04.64,126.28,028,3.1,128km S 48° E of Sarangani (Davao Occidental)
03 February 2021 - 02:59 AM,09.66,122.91,033,2.2,009km S 15° W of Mabinay (Negros Oriental)
03 February 2021 - 02:58 AM,09.70,125.64,021,2.0,006km N 41° E of Placer (Surigao Del Norte)
03 February 2021 - 02:58 AM,09.66,122.89,033,1.9,009km S 28° W of Mabinay (Negros Oriental)
03 February 2021 - 02:55 AM,09.65,122.89,032,2.1,010km S 26° W of Mabinay (Negros Oriental)
03 February 2021 - 02:06 AM,09.26,126.39,013,2.9,022km S 84° E of Cortes (Surigao Del Sur)
03 February 2021 - 01:37 AM,09.65,122.88,033,1.8,011km S 30° W of Mabinay (Negros Oriental)
03 February 2021 - 01:36 AM,10.19,122.16,021,2.3,037km S 44° E of Anini-y (Antique)
03 February 2021 - 01:11 AM,05.62,127.23,114,3.0,171km S 48° E of Governor Generoso (Davao Oriental)
03 February 2021 - 12:18 AM,09.63,125.25,001,2.2,017km N 84° W of Malimono (Surigao Del Norte)
03 February 2021 - 12:13 AM,05.78,126.30,047,2.6,074km S 79° E of Jose Abad Santos (Davao Occidental)
02 February 2021 - 11:57 PM,04.72,127.48,104,3.5,242km S 57° E of Jose Abad Santos (Davao Occidental)
02 February 2021 - 10:44 PM,04.13,126.43,003,4.3,181km S 38° E of Sarangani (Davao Occidental)
02 February 2021 - 10:37 PM,03.62,126.57,025,5.2,236km S 33° E of Sarangani (Davao Occidental)
02 February 2021 - 09:38 PM,13.85,120.53,078,2.2,011km N 82° W of Calatagan (Batangas)
02 February 2021 - 09:16 PM,09.13,126.26,042,2.3,018km S 24° E of Cortes (Surigao Del Sur)
02 February 2021 - 08:24 PM,04.82,125.87,089,3.2,082km S 37° E of Sarangani (Davao Occidental)
02 February 2021 - 08:13 PM,10.71,126.87,024,2.6,116km N 49° E of Burgos (Surigao Del Norte)
02 February 2021 - 06:52 PM,05.66,124.74,020,2.5,036km S 51° W of Maasim (Sarangani)
02 February 2021 - 05:53 PM,09.88,124.25,033,1.7,009km N 42° E of Carmen (Bohol)
02 February 2021 - 04:12 PM,09.85,124.20,031,1.9,003km N 04° W of Carmen (Bohol)
02 February 2021 - 03:33 PM,13.99,120.14,030,2.0,014km N 08° E of Lubang (Occidental Mindoro)
02 February 2021 - 02:19 PM,09.73,122.57,034,2.1,013km S 36° W of Candoni (Negros Occidental)
